ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
12,dramblast-p,30,1,,,,,-7,FAILED (exit -7),dramblast-p_ht12_k30_r1_20260914-182205.log
12,dramblast-p,30,2,,,,,-7,FAILED (exit -7),dramblast-p_ht12_k30_r2_20260914-182205.log
12,dramblast-p,30,3,,,,,-7,FAILED (exit -7),dramblast-p_ht12_k30_r3_20260914-182205.log
