ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
1,dramhit-p,11,4,2724,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r4_20260920-142953.log
1,dramhit-p,11,5,2735,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r5_20260920-142953.log
1,dramhit-p,12,1,2541,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r1_20260920-142953.log
1,dramhit-p,12,2,2530,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r2_20260920-142953.log
1,dramhit-p,12,3,2548,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r3_20260920-142953.log
1,dramhit-p,12,4,2486,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r4_20260920-142953.log
1,dramhit-p,12,5,2532,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r5_20260920-142953.log
1,dramhit-p,13,1,2259,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r1_20260920-142953.log
1,dramhit-p,13,2,2428,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r2_20260920-142953.log
1,dramhit-p,13,3,2386,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r3_20260920-142953.log
1,dramhit-p,13,4,2258,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r4_20260920-142953.log
1,dramhit-p,13,5,2419,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r5_20260920-142953.log
1,dramhit-p,14,1,2375,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r1_20260920-142953.log
1,dramhit-p,14,2,2352,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r2_20260920-142953.log
1,dramhit-p,14,3,2399,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r3_20260920-142953.log
1,dramhit-p,14,4,2369,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r4_20260920-142953.log
1,dramhit-p,14,5,2104,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r5_20260920-142953.log
1,dramhit-p,15,1,2079,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r1_20260920-142953.log
1,dramhit-p,15,2,2325,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r2_20260920-142953.log
1,dramhit-p,15,3,2062,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r3_20260920-142953.log
1,dramhit-p,15,4,2346,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r4_20260920-142953.log
1,dramhit-p,15,5,2307,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r5_20260920-142953.log
1,dramhit-p,16,1,2262,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r1_20260920-142953.log
1,dramhit-p,16,2,2309,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r2_20260920-142953.log
1,dramhit-p,16,3,2243,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r3_20260920-142953.log
1,dramhit-p,16,4,2278,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r4_20260920-142953.log
1,dramhit-p,16,5,2278,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r5_20260920-142953.log
1,dramhit-p,17,1,2259,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r1_20260920-142953.log
1,dramhit-p,17,2,2247,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r2_20260920-142953.log
1,dramhit-p,17,3,2257,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r3_20260920-142953.log
1,dramhit-p,17,4,2241,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r4_20260920-142953.log
1,dramhit-p,17,5,2261,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r5_20260920-142953.log
1,dramhit-p,18,1,2258,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r1_20260920-142953.log
1,dramhit-p,18,2,2234,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r2_20260920-142953.log
1,dramhit-p,18,3,2268,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r3_20260920-142953.log
1,dramhit-p,18,4,2214,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r4_20260920-142953.log
1,dramhit-p,18,5,2243,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r5_20260920-142953.log
1,dramhit-p,19,1,2186,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r1_20260920-142953.log
1,dramhit-p,19,2,2214,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r2_20260920-142953.log
1,dramhit-p,19,3,2276,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r3_20260920-142953.log
1,dramhit-p,19,4,2274,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r4_20260920-142953.log
1,dramhit-p,19,5,2301,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r5_20260920-142953.log
1,dramhit-p,20,1,2237,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r1_20260920-142953.log
1,dramhit-p,20,2,2274,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r2_20260920-142953.log
1,dramhit-p,20,3,2284,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r3_20260920-142953.log
1,dramhit-p,20,4,2277,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r4_20260920-142953.log
1,dramhit-p,20,5,2136,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r5_20260920-142953.log
1,dramhit-p,21,1,2231,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r1_20260920-142953.log
1,dramhit-p,21,2,2184,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r2_20260920-142953.log
1,dramhit-p,21,3,2165,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r3_20260920-142953.log
1,dramhit-p,21,4,2252,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r4_20260920-142953.log
1,dramhit-p,21,5,2237,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r5_20260920-142953.log
1,dramhit-p,22,1,2230,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r1_20260920-142953.log
1,dramhit-p,22,2,2224,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r2_20260920-142953.log
1,dramhit-p,22,3,2258,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r3_20260920-142953.log
1,dramhit-p,22,4,2239,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r4_20260920-142953.log
1,dramhit-p,22,5,2230,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r5_20260920-142953.log
1,dramhit-p,23,1,2218,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r1_20260920-142953.log
1,dramhit-p,23,2,2214,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r2_20260920-142953.log
1,dramhit-p,23,3,2215,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r3_20260920-142953.log
1,dramhit-p,23,4,2131,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r4_20260920-142953.log
1,dramhit-p,23,5,2232,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r5_20260920-142953.log
1,dramhit-p,24,1,2269,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r1_20260920-142953.log
1,dramhit-p,24,2,2254,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r2_20260920-142953.log
1,dramhit-p,24,3,2279,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r3_20260920-142953.log
1,dramhit-p,24,4,2239,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r4_20260920-142953.log
1,dramhit-p,24,5,2068,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r5_20260920-142953.log
1,dramhit-p,25,1,2267,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r1_20260920-142953.log
1,dramhit-p,25,2,2242,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r2_20260920-142953.log
1,dramhit-p,25,3,2259,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r3_20260920-142953.log
1,dramhit-p,25,4,2264,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r4_20260920-142953.log
1,dramhit-p,25,5,2190,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r5_20260920-142953.log
1,dramhit-p,26,1,2124,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r1_20260920-142953.log
1,dramhit-p,26,2,2250,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r2_20260920-142953.log
1,dramhit-p,26,3,2251,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r3_20260920-142953.log
1,dramhit-p,26,4,2254,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r4_20260920-142953.log
1,dramhit-p,26,5,2261,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r5_20260920-142953.log
1,dramhit-p,27,1,2212,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r1_20260920-142953.log
1,dramhit-p,27,2,2180,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r2_20260920-142953.log
1,dramhit-p,27,3,2228,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r3_20260920-142953.log
1,dramhit-p,27,4,2071,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r4_20260920-142953.log
1,dramhit-p,27,5,2223,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r5_20260920-142953.log
1,dramhit-p,28,1,2234,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r1_20260920-142953.log
1,dramhit-p,28,2,2215,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r2_20260920-142953.log
1,dramhit-p,28,3,2190,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r3_20260920-142953.log
1,dramhit-p,28,4,2193,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r4_20260920-142953.log
1,dramhit-p,28,5,2182,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r5_20260920-142953.log
1,dramhit-p,29,1,2050,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r1_20260920-142953.log
1,dramhit-p,29,2,2064,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r2_20260920-142953.log
1,dramhit-p,29,3,2034,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r3_20260920-142953.log
1,dramhit-p,29,4,2058,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r4_20260920-142953.log
1,dramhit-p,29,5,2066,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r5_20260920-142953.log
1,dramhit-p,30,1,2062,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r1_20260920-142953.log
1,dramhit-p,30,2,2061,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r2_20260920-142953.log
1,dramhit-p,30,3,1770,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r3_20260920-142953.log
1,dramhit-p,30,4,2111,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r4_20260920-142953.log
1,dramhit-p,30,5,2111,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r5_20260920-142953.log
1,dramhit-p,31,1,2140,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r1_20260920-142953.log
1,dramhit-p,31,2,2176,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r2_20260920-142953.log
1,dramhit-p,31,3,2159,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r3_20260920-142953.log
1,dramhit-p,31,4,2065,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r4_20260920-142953.log
1,dramhit-p,31,5,2209,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r5_20260920-142953.log
1,dramhit-p,32,1,2135,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r1_20260920-142953.log
1,dramhit-p,32,2,2090,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r2_20260920-142953.log
1,dramhit-p,32,3,2115,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r3_20260920-142953.log
1,dramhit-p,32,4,2130,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r4_20260920-142953.log
1,dramhit-p,32,5,1566,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r5_20260920-142953.log
12,dramblast-p,10,1,3420,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r1_20260920-142953.log
12,dramblast-p,10,2,3528,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r2_20260920-142953.log
12,dramblast-p,10,3,3453,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r3_20260920-142953.log
12,dramblast-p,10,4,3540,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r4_20260920-142953.log
12,dramblast-p,10,5,3518,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r5_20260920-142953.log
12,dramblast-p,11,1,3316,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r1_20260920-142953.log
12,dramblast-p,11,2,3299,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r2_20260920-142953.log
12,dramblast-p,11,3,3401,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r3_20260920-142953.log
12,dramblast-p,11,4,3421,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r4_20260920-142953.log
12,dramblast-p,11,5,3428,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r5_20260920-142953.log
12,dramblast-p,12,1,3154,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r1_20260920-142953.log
12,dramblast-p,12,2,3219,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r2_20260920-142953.log
12,dramblast-p,12,3,3029,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r3_20260920-142953.log
12,dramblast-p,12,4,2911,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r4_20260920-142953.log
12,dramblast-p,12,5,3226,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r5_20260920-142953.log
12,dramblast-p,13,1,2771,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r1_20260920-142953.log
12,dramblast-p,13,2,2707,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r2_20260920-142953.log
12,dramblast-p,13,3,2985,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r3_20260920-142953.log
12,dramblast-p,13,4,2812,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r4_20260920-142953.log
12,dramblast-p,13,5,2825,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r5_20260920-142953.log
12,dramblast-p,14,1,2799,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r1_20260920-142953.log
12,dramblast-p,14,2,2669,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r2_20260920-142953.log
12,dramblast-p,14,3,2802,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r3_20260920-142953.log
12,dramblast-p,14,4,2618,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r4_20260920-142953.log
12,dramblast-p,14,5,2827,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r5_20260920-142953.log
12,dramblast-p,15,1,2698,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r1_20260920-142953.log
12,dramblast-p,15,2,2716,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r2_20260920-142953.log
12,dramblast-p,15,3,2713,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r3_20260920-142953.log
12,dramblast-p,15,4,2622,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r4_20260920-142953.log
12,dramblast-p,15,5,2699,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r5_20260920-142953.log
12,dramblast-p,16,1,2681,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r1_20260920-142953.log
12,dramblast-p,16,2,2621,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r2_20260920-142953.log
12,dramblast-p,16,3,2662,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r3_20260920-142953.log
12,dramblast-p,16,4,2676,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r4_20260920-142953.log
12,dramblast-p,16,5,2683,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r5_20260920-142953.log
12,dramblast-p,17,1,2595,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r1_20260920-142953.log
12,dramblast-p,17,2,2646,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r2_20260920-142953.log
12,dramblast-p,17,3,2649,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r3_20260920-142953.log
12,dramblast-p,17,4,2631,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r4_20260920-142953.log
12,dramblast-p,17,5,2637,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r5_20260920-142953.log
12,dramblast-p,18,1,1496,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r1_20260920-142953.log
12,dramblast-p,18,2,2602,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r2_20260920-142953.log
12,dramblast-p,18,3,2636,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r3_20260920-142953.log
12,dramblast-p,18,4,2647,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r4_20260920-142953.log
12,dramblast-p,18,5,2626,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r5_20260920-142953.log
12,dramblast-p,19,1,2618,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r1_20260920-142953.log
12,dramblast-p,19,2,2629,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r2_20260920-142953.log
12,dramblast-p,19,3,2601,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r3_20260920-142953.log
12,dramblast-p,19,4,2600,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r4_20260920-142953.log
12,dramblast-p,19,5,2664,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r5_20260920-142953.log
12,dramblast-p,20,1,2653,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r1_20260920-142953.log
12,dramblast-p,20,2,2527,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r2_20260920-142953.log
12,dramblast-p,20,3,2658,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r3_20260920-142953.log
12,dramblast-p,20,4,2546,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r4_20260920-142953.log
12,dramblast-p,20,5,2602,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r5_20260920-142953.log
12,dramblast-p,21,1,2626,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r1_20260920-142953.log
12,dramblast-p,21,2,2625,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r2_20260920-142953.log
12,dramblast-p,21,3,2626,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r3_20260920-142953.log
12,dramblast-p,21,4,2651,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r4_20260920-142953.log
12,dramblast-p,21,5,2640,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r5_20260920-142953.log
12,dramblast-p,22,1,2630,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r1_20260920-142953.log
12,dramblast-p,22,2,2555,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r2_20260920-142953.log
12,dramblast-p,22,3,2627,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r3_20260920-142953.log
12,dramblast-p,22,4,2550,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r4_20260920-142953.log
12,dramblast-p,22,5,2623,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r5_20260920-142953.log
12,dramblast-p,23,1,2556,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r1_20260920-142953.log
12,dramblast-p,23,2,2601,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r2_20260920-142953.log
12,dramblast-p,23,3,2592,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r3_20260920-142953.log
12,dramblast-p,23,4,2605,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r4_20260920-142953.log
12,dramblast-p,23,5,2593,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r5_20260920-142953.log
12,dramblast-p,24,1,2464,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r1_20260920-142953.log
12,dramblast-p,24,2,2572,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r2_20260920-142953.log
12,dramblast-p,24,3,2600,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r3_20260920-142953.log
12,dramblast-p,24,4,2505,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r4_20260920-142953.log
12,dramblast-p,24,5,2532,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r5_20260920-142953.log
12,dramblast-p,25,1,2547,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r1_20260920-142953.log
12,dramblast-p,25,2,2628,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r2_20260920-142953.log
12,dramblast-p,25,3,2569,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r3_20260920-142953.log
12,dramblast-p,25,4,2573,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r4_20260920-142953.log
12,dramblast-p,25,5,2536,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r5_20260920-142953.log
12,dramblast-p,26,1,2586,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r1_20260920-142953.log
12,dramblast-p,26,2,2579,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r2_20260920-142953.log
12,dramblast-p,26,3,2570,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r3_20260920-142953.log
12,dramblast-p,26,4,2504,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r4_20260920-142953.log
12,dramblast-p,26,5,2591,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r5_20260920-142953.log
12,dramblast-p,27,1,2501,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r1_20260920-142953.log
12,dramblast-p,27,2,2553,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r2_20260920-142953.log
12,dramblast-p,27,3,1495,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r3_20260920-142953.log
12,dramblast-p,27,4,2526,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r4_20260920-142953.log
12,dramblast-p,27,5,2579,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r5_20260920-142953.log
12,dramblast-p,28,1,2568,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r1_20260920-142953.log
12,dramblast-p,28,2,2565,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r2_20260920-142953.log
12,dramblast-p,28,3,2396,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r3_20260920-142953.log
12,dramblast-p,28,4,2431,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r4_20260920-142953.log
12,dramblast-p,28,5,2576,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r5_20260920-142953.log
12,dramblast-p,29,1,2415,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r1_20260920-142953.log
12,dramblast-p,29,2,2398,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r2_20260920-142953.log
12,dramblast-p,29,3,2419,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r3_20260920-142953.log
12,dramblast-p,29,4,2395,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r4_20260920-142953.log
12,dramblast-p,29,5,2380,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r5_20260920-142953.log
12,dramblast-p,30,1,2462,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r1_20260920-142953.log
12,dramblast-p,30,2,2481,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r2_20260920-142953.log
12,dramblast-p,30,3,2493,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r3_20260920-142953.log
12,dramblast-p,30,4,2459,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r4_20260920-142953.log
12,dramblast-p,30,5,2459,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r5_20260920-142953.log
