ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
12,dramblast-p,30,1,1660,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r1_20260914-183717.log
12,dramblast-p,30,2,1648,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r2_20260914-183717.log
12,dramblast-p,30,3,1661,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r3_20260914-183717.log
