ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
3,dramblast,19,4,1986,1072562325,2147483648,0.499451,0,ok,dramblast_ht3_k19_r4_20260918-215435.log
3,dramblast,19,5,1815,1072562325,2147483648,0.499451,0,ok,dramblast_ht3_k19_r5_20260918-215435.log
3,dramblast,20,1,1793,1119887688,2147483648,0.521488,0,ok,dramblast_ht3_k20_r1_20260918-215435.log
3,dramblast,20,2,1785,1119887688,2147483648,0.521488,0,ok,dramblast_ht3_k20_r2_20260918-215435.log
3,dramblast,20,3,1798,1119887688,2147483648,0.521488,0,ok,dramblast_ht3_k20_r3_20260918-215435.log
3,dramblast,20,4,1786,1119887688,2147483648,0.521488,0,ok,dramblast_ht3_k20_r4_20260918-215435.log
3,dramblast,20,5,1799,1119887688,2147483648,0.521488,0,ok,dramblast_ht3_k20_r5_20260918-215435.log
3,dramblast,21,1,1975,1161736784,2147483648,0.540976,0,ok,dramblast_ht3_k21_r1_20260918-215435.log
3,dramblast,21,2,2005,1161736784,2147483648,0.540976,0,ok,dramblast_ht3_k21_r2_20260918-215435.log
3,dramblast,21,3,1976,1161736784,2147483648,0.540976,0,ok,dramblast_ht3_k21_r3_20260918-215435.log
3,dramblast,21,4,2007,1161736784,2147483648,0.540976,0,ok,dramblast_ht3_k21_r4_20260918-215435.log
3,dramblast,21,5,1976,1161736784,2147483648,0.540976,0,ok,dramblast_ht3_k21_r5_20260918-215435.log
3,dramblast,22,1,1998,1201060325,2147483648,0.559287,0,ok,dramblast_ht3_k22_r1_20260918-215435.log
3,dramblast,22,2,1994,1201060325,2147483648,0.559287,0,ok,dramblast_ht3_k22_r2_20260918-215435.log
3,dramblast,22,3,1997,1201060325,2147483648,0.559287,0,ok,dramblast_ht3_k22_r3_20260918-215435.log
3,dramblast,22,4,1993,1201060325,2147483648,0.559287,0,ok,dramblast_ht3_k22_r4_20260918-215435.log
3,dramblast,22,5,1999,1201060325,2147483648,0.559287,0,ok,dramblast_ht3_k22_r5_20260918-215435.log
3,dramblast,23,1,1986,1239041403,2147483648,0.576974,0,ok,dramblast_ht3_k23_r1_20260918-215435.log
3,dramblast,23,2,1981,1239041403,2147483648,0.576974,0,ok,dramblast_ht3_k23_r2_20260918-215435.log
3,dramblast,23,3,1985,1239041403,2147483648,0.576974,0,ok,dramblast_ht3_k23_r3_20260918-215435.log
3,dramblast,23,4,1982,1239041403,2147483648,0.576974,0,ok,dramblast_ht3_k23_r4_20260918-215435.log
3,dramblast,23,5,1986,1239041403,2147483648,0.576974,0,ok,dramblast_ht3_k23_r5_20260918-215435.log
3,dramblast,24,1,2018,1276170020,2147483648,0.594263,0,ok,dramblast_ht3_k24_r1_20260918-215435.log
3,dramblast,24,2,1969,1276170020,2147483648,0.594263,0,ok,dramblast_ht3_k24_r2_20260918-215435.log
3,dramblast,24,3,2023,1276170020,2147483648,0.594263,0,ok,dramblast_ht3_k24_r3_20260918-215435.log
3,dramblast,24,4,1969,1276170020,2147483648,0.594263,0,ok,dramblast_ht3_k24_r4_20260918-215435.log
3,dramblast,24,5,2021,1276170020,2147483648,0.594263,0,ok,dramblast_ht3_k24_r5_20260918-215435.log
3,dramblast,25,1,1987,1312661553,2147483648,0.611256,0,ok,dramblast_ht3_k25_r1_20260918-215435.log
3,dramblast,25,2,2038,1312661553,2147483648,0.611256,0,ok,dramblast_ht3_k25_r2_20260918-215435.log
3,dramblast,25,3,1986,1312661553,2147483648,0.611256,0,ok,dramblast_ht3_k25_r3_20260918-215435.log
3,dramblast,25,4,2040,1312661553,2147483648,0.611256,0,ok,dramblast_ht3_k25_r4_20260918-215435.log
3,dramblast,25,5,1988,1312661553,2147483648,0.611256,0,ok,dramblast_ht3_k25_r5_20260918-215435.log
3,dramblast,26,1,2022,1348653266,2147483648,0.628016,0,ok,dramblast_ht3_k26_r1_20260918-215435.log
3,dramblast,26,2,1995,1348653266,2147483648,0.628016,0,ok,dramblast_ht3_k26_r2_20260918-215435.log
3,dramblast,26,3,2023,1348653266,2147483648,0.628016,0,ok,dramblast_ht3_k26_r3_20260918-215435.log
3,dramblast,26,4,1998,1348653266,2147483648,0.628016,0,ok,dramblast_ht3_k26_r4_20260918-215435.log
3,dramblast,26,5,2023,1348653266,2147483648,0.628016,0,ok,dramblast_ht3_k26_r5_20260918-215435.log
3,dramblast,27,1,1859,1384192355,2147483648,0.644565,0,ok,dramblast_ht3_k27_r1_20260918-215435.log
3,dramblast,27,2,1843,1384192355,2147483648,0.644565,0,ok,dramblast_ht3_k27_r2_20260918-215435.log
3,dramblast,27,3,1859,1384192355,2147483648,0.644565,0,ok,dramblast_ht3_k27_r3_20260918-215435.log
3,dramblast,27,4,1845,1384192355,2147483648,0.644565,0,ok,dramblast_ht3_k27_r4_20260918-215435.log
3,dramblast,27,5,1859,1384192355,2147483648,0.644565,0,ok,dramblast_ht3_k27_r5_20260918-215435.log
3,dramblast,28,1,1861,1419320396,2147483648,0.660923,0,ok,dramblast_ht3_k28_r1_20260918-215435.log
3,dramblast,28,2,2053,1419320396,2147483648,0.660923,0,ok,dramblast_ht3_k28_r2_20260918-215435.log
3,dramblast,28,3,1860,1419320396,2147483648,0.660923,0,ok,dramblast_ht3_k28_r3_20260918-215435.log
3,dramblast,28,4,2054,1419320396,2147483648,0.660923,0,ok,dramblast_ht3_k28_r4_20260918-215435.log
3,dramblast,28,5,1860,1419320396,2147483648,0.660923,0,ok,dramblast_ht3_k28_r5_20260918-215435.log
3,dramblast,29,1,2066,1454075972,2147483648,0.677107,0,ok,dramblast_ht3_k29_r1_20260918-215435.log
3,dramblast,29,2,2036,1454075972,2147483648,0.677107,0,ok,dramblast_ht3_k29_r2_20260918-215435.log
3,dramblast,29,3,2068,1454075972,2147483648,0.677107,0,ok,dramblast_ht3_k29_r3_20260918-215435.log
3,dramblast,29,4,2035,1454075972,2147483648,0.677107,0,ok,dramblast_ht3_k29_r4_20260918-215435.log
3,dramblast,29,5,2067,1454075972,2147483648,0.677107,0,ok,dramblast_ht3_k29_r5_20260918-215435.log
3,dramblast,30,1,2090,1488477239,2147483648,0.693126,0,ok,dramblast_ht3_k30_r1_20260918-215435.log
3,dramblast,30,2,2070,1488477239,2147483648,0.693126,0,ok,dramblast_ht3_k30_r2_20260918-215435.log
3,dramblast,30,3,2083,1488477239,2147483648,0.693126,0,ok,dramblast_ht3_k30_r3_20260918-215435.log
3,dramblast,30,4,2068,1488477239,2147483648,0.693126,0,ok,dramblast_ht3_k30_r4_20260918-215435.log
3,dramblast,30,5,2088,1488477239,2147483648,0.693126,0,ok,dramblast_ht3_k30_r5_20260918-215435.log
3,dramblast,31,1,2087,1522525464,2147483648,0.708981,0,ok,dramblast_ht3_k31_r1_20260918-215435.log
3,dramblast,31,2,2097,1522525464,2147483648,0.708981,0,ok,dramblast_ht3_k31_r2_20260918-215435.log
3,dramblast,31,3,2086,1522525464,2147483648,0.708981,0,ok,dramblast_ht3_k31_r3_20260918-215435.log
3,dramblast,31,4,2100,1522525464,2147483648,0.708981,0,ok,dramblast_ht3_k31_r4_20260918-215435.log
3,dramblast,31,5,2090,1522525464,2147483648,0.708981,0,ok,dramblast_ht3_k31_r5_20260918-215435.log
3,dramblast,32,1,2113,1556257953,2147483648,0.724689,0,ok,dramblast_ht3_k32_r1_20260918-215435.log
3,dramblast,32,2,2096,1556257953,2147483648,0.724689,0,ok,dramblast_ht3_k32_r2_20260918-215435.log
3,dramblast,32,3,2111,1556257953,2147483648,0.724689,0,ok,dramblast_ht3_k32_r3_20260918-215435.log
3,dramblast,32,4,2098,1556257953,2147483648,0.724689,0,ok,dramblast_ht3_k32_r4_20260918-215435.log
3,dramblast,32,5,2091,1556257953,2147483648,0.724689,0,ok,dramblast_ht3_k32_r5_20260918-215435.log
8,dramhit,10,1,1423,1048575,2147483648,0.000488,0,ok,dramhit_ht8_k10_r1_20260918-215435.log
8,dramhit,10,2,1317,1048575,2147483648,0.000488,0,ok,dramhit_ht8_k10_r2_20260918-215435.log
8,dramhit,10,3,1421,1048575,2147483648,0.000488,0,ok,dramhit_ht8_k10_r3_20260918-215435.log
8,dramhit,10,4,1314,1048575,2147483648,0.000488,0,ok,dramhit_ht8_k10_r4_20260918-215435.log
8,dramhit,10,5,1421,1048575,2147483648,0.000488,0,ok,dramhit_ht8_k10_r5_20260918-215435.log
8,dramhit,11,1,1312,4194303,2147483648,0.001953,0,ok,dramhit_ht8_k11_r1_20260918-215435.log
8,dramhit,11,2,1422,4194303,2147483648,0.001953,0,ok,dramhit_ht8_k11_r2_20260918-215435.log
8,dramhit,11,3,1313,4194303,2147483648,0.001953,0,ok,dramhit_ht8_k11_r3_20260918-215435.log
8,dramhit,11,4,1422,4194303,2147483648,0.001953,0,ok,dramhit_ht8_k11_r4_20260918-215435.log
8,dramhit,11,5,1311,4194303,2147483648,0.001953,0,ok,dramhit_ht8_k11_r5_20260918-215435.log
8,dramhit,12,1,1437,16777193,2147483648,0.007812,0,ok,dramhit_ht8_k12_r1_20260918-215435.log
8,dramhit,12,2,1298,16777193,2147483648,0.007812,0,ok,dramhit_ht8_k12_r2_20260918-215435.log
8,dramhit,12,3,1436,16777193,2147483648,0.007812,0,ok,dramhit_ht8_k12_r3_20260918-215435.log
8,dramhit,12,4,1299,16777193,2147483648,0.007812,0,ok,dramhit_ht8_k12_r4_20260918-215435.log
8,dramhit,12,5,1435,16777193,2147483648,0.007812,0,ok,dramhit_ht8_k12_r5_20260918-215435.log
8,dramhit,13,1,1439,66795582,2147483648,0.031104,0,ok,dramhit_ht8_k13_r1_20260918-215435.log
8,dramhit,13,2,1286,66795582,2147483648,0.031104,0,ok,dramhit_ht8_k13_r2_20260918-215435.log
8,dramhit,13,3,1440,66795582,2147483648,0.031104,0,ok,dramhit_ht8_k13_r3_20260918-215435.log
8,dramhit,13,4,1285,66795582,2147483648,0.031104,0,ok,dramhit_ht8_k13_r4_20260918-215435.log
8,dramhit,13,5,1437,66795582,2147483648,0.031104,0,ok,dramhit_ht8_k13_r5_20260918-215435.log
8,dramhit,14,1,1174,231473900,2147483648,0.107788,0,ok,dramhit_ht8_k14_r1_20260918-215435.log
8,dramhit,14,2,1321,231473900,2147483648,0.107788,0,ok,dramhit_ht8_k14_r2_20260918-215435.log
8,dramhit,14,3,1173,231473900,2147483648,0.107788,0,ok,dramhit_ht8_k14_r3_20260918-215435.log
8,dramhit,14,4,1322,231473900,2147483648,0.107788,0,ok,dramhit_ht8_k14_r4_20260918-215435.log
8,dramhit,14,5,1171,231473900,2147483648,0.107788,0,ok,dramhit_ht8_k14_r5_20260918-215435.log
8,dramhit,15,1,1467,515915132,2147483648,0.240242,0,ok,dramhit_ht8_k15_r1_20260918-215435.log
8,dramhit,15,2,1241,515915132,2147483648,0.240242,0,ok,dramhit_ht8_k15_r2_20260918-215435.log
8,dramhit,15,3,1467,515915132,2147483648,0.240242,0,ok,dramhit_ht8_k15_r3_20260918-215435.log
8,dramhit,15,4,1241,515915132,2147483648,0.240242,0,ok,dramhit_ht8_k15_r4_20260918-215435.log
8,dramhit,15,5,1464,515915132,2147483648,0.240242,0,ok,dramhit_ht8_k15_r5_20260918-215435.log
8,dramhit,16,1,1441,766033017,2147483648,0.356712,0,ok,dramhit_ht8_k16_r1_20260918-215435.log
8,dramhit,16,2,1444,766033017,2147483648,0.356712,0,ok,dramhit_ht8_k16_r2_20260918-215435.log
8,dramhit,16,3,1442,766033017,2147483648,0.356712,0,ok,dramhit_ht8_k16_r3_20260918-215435.log
8,dramhit,16,4,1441,766033017,2147483648,0.356712,0,ok,dramhit_ht8_k16_r4_20260918-215435.log
8,dramhit,16,5,1442,766033017,2147483648,0.356712,0,ok,dramhit_ht8_k16_r5_20260918-215435.log
8,dramhit,17,1,1445,921085105,2147483648,0.428914,0,ok,dramhit_ht8_k17_r1_20260918-215435.log
8,dramhit,17,2,1451,921085105,2147483648,0.428914,0,ok,dramhit_ht8_k17_r2_20260918-215435.log
8,dramhit,17,3,1446,921085105,2147483648,0.428914,0,ok,dramhit_ht8_k17_r3_20260918-215435.log
8,dramhit,17,4,1452,921085105,2147483648,0.428914,0,ok,dramhit_ht8_k17_r4_20260918-215435.log
8,dramhit,17,5,1445,921085105,2147483648,0.428914,0,ok,dramhit_ht8_k17_r5_20260918-215435.log
8,dramhit,18,1,1445,1012177031,2147483648,0.471332,0,ok,dramhit_ht8_k18_r1_20260918-215435.log
8,dramhit,18,2,1459,1012177031,2147483648,0.471332,0,ok,dramhit_ht8_k18_r2_20260918-215435.log
8,dramhit,18,3,1439,1012177031,2147483648,0.471332,0,ok,dramhit_ht8_k18_r3_20260918-215435.log
8,dramhit,18,4,1459,1012177031,2147483648,0.471332,0,ok,dramhit_ht8_k18_r4_20260918-215435.log
8,dramhit,18,5,1444,1012177031,2147483648,0.471332,0,ok,dramhit_ht8_k18_r5_20260918-215435.log
8,dramhit,19,1,1459,1072562325,2147483648,0.499451,0,ok,dramhit_ht8_k19_r1_20260918-215435.log
8,dramhit,19,2,1303,1072562325,2147483648,0.499451,0,ok,dramhit_ht8_k19_r2_20260918-215435.log
8,dramhit,19,3,1455,1072562325,2147483648,0.499451,0,ok,dramhit_ht8_k19_r3_20260918-215435.log
8,dramhit,19,4,1302,1072562325,2147483648,0.499451,0,ok,dramhit_ht8_k19_r4_20260918-215435.log
8,dramhit,19,5,1454,1072562325,2147483648,0.499451,0,ok,dramhit_ht8_k19_r5_20260918-215435.log
8,dramhit,20,1,1296,1119887688,2147483648,0.521488,0,ok,dramhit_ht8_k20_r1_20260918-215435.log
8,dramhit,20,2,1319,1119887688,2147483648,0.521488,0,ok,dramhit_ht8_k20_r2_20260918-215435.log
