ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
8,dramhit,24,2,1447,1276170020,2147483648,0.594263,0,ok,dramhit_ht8_k24_r2_20260914-184524.log
8,dramhit,24,3,1452,1276170020,2147483648,0.594263,0,ok,dramhit_ht8_k24_r3_20260914-184524.log
8,dramhit,24,4,1446,1276170020,2147483648,0.594263,0,ok,dramhit_ht8_k24_r4_20260914-184524.log
8,dramhit,24,5,1452,1276170020,2147483648,0.594263,0,ok,dramhit_ht8_k24_r5_20260914-184524.log
8,dramhit,25,1,1477,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r1_20260914-184524.log
8,dramhit,25,2,1462,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r2_20260914-184524.log
8,dramhit,25,3,1476,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r3_20260914-184524.log
8,dramhit,25,4,1463,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r4_20260914-184524.log
8,dramhit,25,5,1476,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r5_20260914-184524.log
8,dramhit,26,1,1363,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r1_20260914-184524.log
8,dramhit,26,2,1497,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r2_20260914-184524.log
8,dramhit,26,3,1364,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r3_20260914-184524.log
8,dramhit,26,4,1495,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r4_20260914-184524.log
8,dramhit,26,5,1364,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r5_20260914-184524.log
8,dramhit,27,1,1490,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r1_20260914-184524.log
8,dramhit,27,2,1366,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r2_20260914-184524.log
8,dramhit,27,3,1491,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r3_20260914-184524.log
8,dramhit,27,4,1366,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r4_20260914-184524.log
8,dramhit,27,5,1489,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r5_20260914-184524.log
8,dramhit,28,1,1472,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r1_20260914-184524.log
8,dramhit,28,2,1351,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r2_20260914-184524.log
8,dramhit,28,3,1470,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r3_20260914-184524.log
8,dramhit,28,4,1349,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r4_20260914-184524.log
8,dramhit,28,5,1472,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r5_20260914-184524.log
8,dramhit,29,1,1335,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r1_20260914-184524.log
8,dramhit,29,2,1462,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r2_20260914-184524.log
8,dramhit,29,3,1338,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r3_20260914-184524.log
8,dramhit,29,4,1461,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r4_20260914-184524.log
8,dramhit,29,5,1334,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r5_20260914-184524.log
8,dramhit,30,1,1353,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r1_20260914-184524.log
8,dramhit,30,2,1479,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r2_20260914-184524.log
8,dramhit,30,3,1354,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r3_20260914-184524.log
8,dramhit,30,4,1479,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r4_20260914-184524.log
8,dramhit,30,5,1352,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r5_20260914-184524.log
8,dramhit,31,1,1514,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r1_20260914-184524.log
8,dramhit,31,2,1379,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r2_20260914-184524.log
8,dramhit,31,3,1516,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r3_20260914-184524.log
8,dramhit,31,4,1379,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r4_20260914-184524.log
8,dramhit,31,5,1518,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r5_20260914-184524.log
8,dramhit,32,1,1409,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r1_20260914-184524.log
8,dramhit,32,2,1418,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r2_20260914-184524.log
8,dramhit,32,3,1408,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r3_20260914-184524.log
8,dramhit,32,4,1424,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r4_20260914-184524.log
8,dramhit,32,5,1411,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r5_20260914-184524.log
1,dramhit-p,10,1,2789,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r1_20260914-184524.log
1,dramhit-p,10,2,2811,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r2_20260914-184524.log
1,dramhit-p,10,3,2268,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r3_20260914-184524.log
1,dramhit-p,10,4,2803,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r4_20260914-184524.log
1,dramhit-p,10,5,2787,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r5_20260914-184524.log
1,dramhit-p,11,1,2651,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r1_20260914-184524.log
1,dramhit-p,11,2,2672,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r2_20260914-184524.log
1,dramhit-p,11,3,2666,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r3_20260914-184524.log
1,dramhit-p,11,4,2648,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r4_20260914-184524.log
